,KO-OElogFC,KO-OElevel,KO-OEp,KO-WTlogFC,KO-WTlevel,KO-WTp,OE-WTlogFC,OE-WTlevel,OE-WTp,KO,OE,WT,phylum,class,order,family,genus
Streptomyces,-0.595030101836721,nosig,0.0586667070527903,-0.675727488338324,nosig,0.0317729151685898,-0.0806973865016033,nosig,0.797461772695906,0.0239855201385131,0.0416329371725686,0.0401092346275572,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces
Subdivision3_genera_incertae_sedis,-0.900123966869979,depleted,0.00150793431882353,-0.734206967818412,nosig,0.00994273594819218,0.165916999051567,nosig,0.545603939010093,0.000857700035100443,0.001842958312796,0.0014906111298251,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis
Telmatospirillum,-1.23656153401063,nosig,0.0967961868736436,-0.871070754313752,NA,0.24961793884864,0.365490779696882,nosig,0.595487027116883,6.06014541391462e-05,0.000160250896308978,0.000110948140685263,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Telmatospirillum
Terribacillus,-2.88683926401048,depleted,0.00309574987924137,-0.195137084220484,NA,0.851130360523153,2.69170217979,nosig,0.00490378223742931,5.17798102053971e-05,0.00043476223606296,6.2850247678164e-05,Firmicutes,Bacilli,Bacillales,Bacillaceae_2,Terribacillus
Terrimonas,-1.62091915841882,depleted,0.000915494553847404,-0.590003381730287,NA,0.256250347674346,1.03091577668854,nosig,0.021296662227683,9.73624356002853e-05,0.000346426604478292,0.000151710700081611,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Terrimonas
Thermogutta,-3.24060167306068,depleted,0.000225355367880582,-2.65317189936924,NA,0.00296398029916746,0.58742977369144,nosig,0.302193800045879,1.87510013627446e-05,0.000206517163398731,0.000120360750396792,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Thermogutta
Tumebacillus,-2.12374170152543,nosig,0.0255570873436634,-0.398960697372544,nosig,0.680907991430644,1.72478100415289,nosig,0.0662583649465066,0.000130079332400542,0.000694185747149671,0.000179660726881144,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus
Turicibacter,-0.928183306003552,nosig,0.151947290271002,-0.06406161914301,NA,0.926190097061004,0.864121686860542,nosig,0.173056677367137,6.23019242185892e-05,0.000147142786841902,7.15588990258497e-05,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter
Turneriella,-0.296907420066486,nosig,0.424253300614746,-0.547889250120572,nosig,0.138204911811116,-0.250981830054085,nosig,0.492365595939363,0.000747647210429472,0.00115269740785877,0.00124697345076065,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Turneriella
Uliginosibacterium,-0.0934822173300318,nosig,0.949043368077332,1.84354079692952,NA,0.256190094400661,1.93702301425955,nosig,0.230343025559302,4.45255283028851e-05,5.38413255436813e-05,1.35605332580809e-05,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Uliginosibacterium
Umezawaea,0,nosig,NA,-5.55250567242175,NA,NA,-5.66210544593067,NA,NA,0,0,0.00028253994294516,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Umezawaea
Unassigned,0.266459118524409,enriched,0.00137635005536048,0.0919960201794146,nosig,0.269197028081536,-0.174463098344994,nosig,0.0361732529358937,0.395152714235413,0.396555990427153,0.39979774788714,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Unassigned
Variovorax,0.225429843777651,nosig,0.428008721321713,-0.185071807869477,nosig,0.514151375377191,-0.410501651647128,nosig,0.148200621042908,0.00617708756410542,0.00636609661126708,0.00755659551065819,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
Vasilyevaea,-0.92337951067423,nosig,0.0453979307110505,-0.225385973028162,NA,0.643466175479081,0.697993537646069,nosig,0.114838528765324,0.000118605195296968,0.000268016129381083,0.000147978995840118,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_incertae_sedis,Vasilyevaea
Verrucosispora,0.264414982334499,nosig,0.656172083795491,0.0599980131395479,nosig,0.919266099001199,-0.204416969194951,nosig,0.730477114898251,0.000644108921511325,0.000612599214807464,0.000633603567602137,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Verrucosispora
Virgisporangium,0.555575986871919,nosig,0.225749536642711,1.2287454189888,enriched,0.00804422743967999,0.673169432116882,nosig,0.148485115044937,0.00159419423937678,0.00132983444215123,0.000757725170840547,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Virgisporangium
Xenophilus,0.843599599204056,nosig,0.346336802393407,1.16534221528678,nosig,0.197208536171034,0.32174261608272,nosig,0.725538611610002,0.000292343614113797,0.000173933115659382,0.000124645314631188,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Xenophilus
Yonghaparkia,0.382071911360452,nosig,0.704900915368131,0.29074434092011,NA,0.772230742170291,-0.0913275704403426,nosig,0.928357746078746,7.93421737994356e-05,8.08602626505357e-05,7.62819180987014e-05,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Yonghaparkia
